Dry yield (tonne/ha)_mean,Dry yield (tonne/ha)_std,Seasonal irrigation (mm)_mean,Seasonal irrigation (mm)_std,Profit_mean,WaterEfficiency_mean,label
14.01834016686989,0.23978305976446368,1635.5,137.54104591404112,-840.1987699634196,8.571287170204762,Random
13.808877346595544,0.6975748625558563,380.1716027567498,33.687813225478195,377.4263196304478,36.32274806025178,Interval
13.976741150374625,0.22550157026484507,305.60778136694955,119.16781333560685,482.2056257004833,45.73424501123048,Net
8.876739454825408,3.747437426970663,0.0,0.0,-130.18689813142646,,Rainfed
13.963489753184847,0.21693817038736474,254.54545454545453,113.36786461459317,530.8827010278178,54.8565668875119,Thresholds
13.916066255686937,0.21132679375329808,187.75,95.99960032095989,589.1419260236489,74.12019310618875,PPO
